Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
129.150.38.255-192.168.180.61-10086-3229-6,192.168.180.61,3229,129.150.38.255,10086,6,20/08/2024 03:25:45 下午,202272,0,2,0.0,24.0,0,0,0,0,24.0,0.0,12.0,16.97056274847714,118.65211200759373,9.88767600063281,202272.0,0.0,202272.0,202272.0,0,0,0,0,0,202272.0,202272.0,0.0,202272.0,202272.0,0,1,0,0,0,40,0.0,9.88767600063281,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,1,0,0,0,0.0,24.0,0.0,12.0,0,0,0,0,0,0,0,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.180.61-223.6.6.6-52273-53-17,192.168.180.61,52273,223.6.6.6,53,17,20/08/2024 03:25:57 下午,44797,0,2,0.0,135.0,0,0,0,0,102.0,33.0,67.5,48.79036790187178,3013.5946603567204,44.645846820099564,44797.0,0.0,44797.0,44797.0,0,0,0,0,0,44797.0,44797.0,0.0,44797.0,44797.0,0,0,0,0,0,16,0.0,44.645846820099564,33.0,102.0,56.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-65.11.0.21-0-0-0,134.221.96.2,0,65.11.0.21,0,0,20/08/2024 03:25:52 下午,15028748,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13307828436540423,1.5028748E7,0.0,1.5028748E7,1.5028748E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06653914218270211,0.06653914218270211,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.5028748E7,0.0,1.5028748E7,1.5028748E7,No Label
192.168.180.61-203.208.40.34-3197-443-6,192.168.180.61,3197,203.208.40.34,443,6,20/08/2024 03:25:55 下午,15224819,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.131364451689048,0.262728903378096,5074939.666666666,8605017.823210614,1.5011158E7,104451.0,0,0,0,0,0,1.5224819E7,7612409.5,1.061785673643436E7,1.5120368E7,104451.0,0,0,0,0,20,84,0.065682225844524,0.197046677533572,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,1471,1,0,104451.0,0.0,104451.0,104451.0,1.5011158E7,0.0,1.5011158E7,1.5011158E7,No Label
192.168.180.61-8.8.4.4-3361-853-6,192.168.180.61,3361,8.8.4.4,853,6,20/08/2024 03:25:49 下午,6418662,0,5,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7789785472424003,1604665.5,1840917.709016982,4038163.0,62608.0,0,0,0,0,0,6418662.0,1604665.5,1840917.709016982,4038163.0,62608.0,0,0,0,0,0,160,0.0,0.7789785472424003,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.64-234.149.5.40-0-0-0,134.221.96.64,0,234.149.5.40,0,0,20/08/2024 03:25:49 下午,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799999.9999999999,1.6666666666666667,2.0816659994661326,4.0,0.0,1.0,0.5,0.7071067811865476,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,600000.0,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.180.61-202.89.233.100-2976-443-6,192.168.180.61,2976,202.89.233.100,443,6,20/08/2024 03:25:53 下午,7728352,0,4,0.0,1.0,0,0,0,0,1.0,0.0,0.25,0.5,0.12939369221277705,0.5175747688511082,2576117.3333333335,2586059.4278930123,5216419.0,47948.0,0,0,0,0,0,7728352.0,2576117.3333333335,2586059.4278930123,5216419.0,47948.0,0,0,0,0,0,92,0.0,0.5175747688511082,0.0,1.0,0.4,0.5477225575051661,0.3,0,0,0,0,1,0,0,0,0.0,0.5,0.0,0.25,0,0,0,0,0,0,0,0,4,1,-1,64240,0,0,47948.0,0.0,47948.0,47948.0,5216419.0,0.0,5216419.0,5216419.0,No Label
192.168.180.61-20.44.229.112-3172-443-6,192.168.180.61,3172,20.44.229.112,443,6,20/08/2024 03:25:52 下午,15227806,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.13133868398375972,0.26267736796751945,5075935.333333334,8599238.11689805,1.500548E7,109367.0,0,0,0,0,0,1.5227806E7,7613903.0,1.0613016590517137E7,1.5118439E7,109367.0,0,0,0,0,20,84,0.06566934199187986,0.19700802597563957,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,16387,1,0,109367.0,0.0,109367.0,109367.0,1.500548E7,0.0,1.500548E7,1.500548E7,No Label
134.221.96.14-73.76.0.20-0-0-0,134.221.96.14,0,73.76.0.20,0,0,20/08/2024 03:25:49 下午,160128,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.980015987210233,53376.0,43645.07657227789,85188.0,3619.0,74940.0,37470.0,47872.543299891644,71321.0,3619.0,0,0,0,0,0,0,0,0,0,0,0,18.735011990407674,6.245003996802558,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.180.61-104.91.72.32-3336-443-6,192.168.180.61,3336,104.91.72.32,443,6,20/08/2024 03:25:49 下午,15262873,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.1310369286306713,0.2620738572613426,5087624.333333334,8588056.68273704,1.500425E7,118397.0,0,0,0,0,0,1.5262873E7,7631436.5,1.0625042355544778E7,1.5144476E7,118397.0,0,0,0,0,20,84,0.06551846431533564,0.19655539294600693,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,501,1,0,118397.0,0.0,118397.0,118397.0,1.500425E7,0.0,1.500425E7,1.500425E7,No Label
